LST,NDBI,NDVI,Latitude,Longitude
31.156283750000057,0.0319764683556314,0.2534709423762133,23.27186702680058,77.3627795464764
31.349401880000016,0.1028530328458403,0.1123662306777645,23.182363413491856,77.45504050632374
29.766858619999994,-0.0655141037306642,0.4938606282889491,23.232723207459888,77.49408624154199
31.71171200000003,0.0199406024607551,0.2959326788218794,23.330403988016613,77.4405373767952
34.45638206000001,0.1087260849276714,0.3625014861490905,23.21210521042225,77.40512652538897
33.69074558,-0.0622796709753231,0.519559902200489,23.21808550325359,77.3447221378594
29.48487197000003,0.0908250519990755,0.2039785768936495,23.241307045848956,77.4359359440187
29.924087540000016,-0.1445224533050735,0.676693188433922,23.201294122659384,77.4572973724032
31.31693069000005,-0.176014684886804,0.552922165364934,23.328994009008735,77.38830847001161
30.16163992999998,0.0282995241672927,0.2113643459256946,23.30385028416668,77.37883265783054
31.038362060000058,0.031441717791411,0.1943262411347517,23.27376053212133,77.36384468213187
29.689953170000024,-0.0620689655172413,0.4959236773633998,23.24708654094678,77.40174811175869
32.44829531000005,0.0321265492498369,0.3884664873084571,23.284281955658027,77.3819001388869
31.161410779999983,-0.0318708609271523,0.2638783269961977,23.339603644230717,77.40767953898911
28.741452620000015,-0.180720564087704,0.4867428849428363,23.23383263598311,77.49975908674976
22.96158079999998,-0.2586750788643533,-0.1987951807228915,23.240809592094585,77.3325072705833
35.05282655000002,-0.0167480141640348,0.1836007130124777,23.20102800207086,77.35565227167496
31.86894092,0.0553752535496957,0.3370657479184611,23.18754250908395,77.44672531686454
34.07014579999998,0.0405895691609977,0.1876491228070175,23.296552898882062,77.32830010146938
29.30371691000005,-0.0279435702658708,0.3190600522193211,23.237137893853504,77.50210569002223
29.48999900000001,-0.2107733115690675,0.5373056994818652,23.31389856822838,77.40870681470516
28.05443060000005,-0.1425349571493008,0.5129162311482753,23.214608643976774,77.45412228011452
29.816419910000036,0.1182043762688924,0.1258640552995391,23.25488354710779,77.40381167616594
33.01055960000002,0.1091611091611091,0.2064649025511012,23.241891855494924,77.39442721983023
27.880111580000005,-0.1387823585810163,0.5242220083413539,23.191409667430054,77.44935297593365
34.10774402000004,0.1248174362431187,0.1597439333035581,23.28512023352075,77.42216184986776
33.84797450000002,0.0939117574562484,0.0893465698622018,23.240368546055496,77.4869652967968
33.69074558,0.0638519676830857,0.1831357048748353,23.30562881575951,77.47587560583335
33.91633490000004,-0.0991762767710049,0.4381376634573933,23.23335003098868,77.39236443173185
27.743390780000027,-0.1835651074589127,0.6599290780141844,23.23662149496933,77.40671742860516
32.09794826000001,-0.0014358974358974,0.2260170768458061,23.306424890608017,77.41345818044
28.385978539999996,0.0412193505632869,0.3625918252024863,23.240290140275405,77.41691255622652
29.83521902000001,-0.0541441066222407,0.5367334547662417,23.30720550991168,77.44379838608256
28.855956289999995,0.0608068829205906,0.3470068367517092,23.17472159283964,77.38882232192563
34.58968484000002,0.0259228288137617,0.2168333084614236,23.28672889067507,77.42100083641387
29.23193849000006,-0.0693252956178993,0.3604719764011799,23.283549314687185,77.455399083032
35.254489730000046,0.2253708213415984,0.289003499723706,23.181066553047064,77.37321592751505
31.462196540000036,0.0013239187996469,0.267077267637178,23.29344393604954,77.45943008260015
33.193423670000016,-0.1242405195893568,0.447531696789857,23.327356287794977,77.36568199662514
31.181918900000028,-0.0396099939061547,0.3293506493506493,23.295995085220547,77.44199135463195
33.051575840000055,0.0535952698836543,0.4072603516732841,23.292474292107407,77.4671537100464
29.932632590000026,-0.0419177028586078,0.2885225110970196,23.209661057754847,77.39394554194429
29.49341702000004,0.041211621677313,0.2565487442614096,23.256396866732064,77.48682776530055
30.713650160000043,-0.0131855532199503,0.3560102301790281,23.3134203419874,77.486238870509
28.080065750000017,-0.1309260079751883,0.6631373187815606,23.220402030665223,77.36580443100799
31.451942480000017,-0.2141377209018891,0.5392459826946848,23.216382453627975,77.49187612780474
29.932632590000026,-0.1590543952260729,0.4866058286723579,23.31907049873293,77.38738791984103
31.414344260000007,0.0237280401551448,0.4299081035923141,23.235981398857504,77.38385284842909
30.42653647999998,-0.2003693444136657,0.5262694452597593,23.320023831168065,77.41562189770622
31.28104148,0.100502512562814,0.2483024408148284,23.174069202011005,77.43321281194251
33.530098640000006,0.0846138883485703,0.2949917446340121,23.30614005198953,77.47199891107438
28.69360033999999,-0.0504885993485342,0.5458358298382265,23.17982686127172,77.38824875275296
31.11355850000001,-0.0212581344902386,0.3654292343387471,23.32031384776255,77.44924296953583
30.585474410000018,-0.0788114953726254,0.5060519515843873,23.21475385245743,77.3366558441972
30.392356280000055,-0.1102115915363385,0.4742242853652577,23.314695530702693,77.37755001547406
28.60814984000001,0.1308454629916382,0.1281278263491106,23.238917758146,77.41034938389522
32.13896450000004,-0.0211420667852203,0.3851514339319217,23.281234481293374,77.45603821462933
33.19684169000004,0.125638911788953,0.3021485573971761,23.282243662153117,77.32055129815824
28.232167640000057,-0.2567049808429119,0.6074284240392056,23.345842211083426,77.42246481063474
29.595957620000036,-0.0556710051405446,0.355998876088789,23.27369048383952,77.44757037377751
29.39429444000001,0.0298984034833091,0.3981313624320178,23.172601822226813,77.40770699683773
31.73392912999998,-0.093891133824578,0.3859358530341816,23.247268469610653,77.39956631634408
31.863813890000017,0.1264597931264598,0.0603483191575536,23.264164501782833,77.4036361294879
28.567133600000034,0.0380796298081557,0.1350244568308497,23.18624261880058,77.4563854105019
31.988571620000016,-0.0429482636428065,0.1948684637869438,23.216305002224676,77.4463437478509
30.947784530000035,0.0211337642963699,0.3296183721715636,23.1944380564909,77.41051106214246
29.54981435000002,0.0359422237151494,0.1158631415241057,23.203593921245957,77.43540860953998
31.80399854000001,-0.0107286544479213,0.3969725054062403,23.322939861912538,77.3664456706516
31.72196606,-0.0295551177019599,0.4092264017033357,23.2225604296141,77.37126996516648
30.50515094000002,-0.1411249578982822,0.4673018622780424,23.219105987137475,77.38955490586861
34.347005420000016,0.1413938174501554,0.2652291105121294,23.205813097018833,77.39085259387306
31.720257049999987,-0.088326268759308,0.4606396063960639,23.194824505550645,77.36465073027695
32.726863940000044,-0.0016143497757847,0.2362187292450741,23.29334253976958,77.45803001039766
37.73939027000006,0.2263010733291242,0.1792686279901017,23.28736720943799,77.33627297782355
34.92294178999998,0.1044718581341557,0.3774088348651052,23.306593941964472,77.34636307242717
26.69064062000001,-0.3799575466428332,0.7246579167830215,23.23544510430284,77.33769934510494
34.27522700000003,-0.0056702200045361,0.2657721952612046,23.273335777488747,77.43774556171898
26.17622861000001,-0.4212765957446808,0.6169983862291555,23.2304668112192,77.32324454627096
33.14215337000002,-0.1106480103205319,0.5396890906589628,23.20313412189083,77.33860327582961
28.69018232000002,-0.2846226035661617,0.6719595184086546,23.232358184237455,77.4123879882143
32.964416330000006,-0.0176484070593628,0.3975448536355052,23.311438815166277,77.46530765151219
31.339147819999994,-0.1282894736842105,0.4591309632330598,23.33206602269142,77.38948201350539
33.499336459999995,0.0257749517429317,0.3807531380753138,23.254232196598178,77.46749025448618
32.50811066000006,0.0553983016579053,0.3348571428571428,23.331276965584085,77.38982596101094
34.14876026000002,0.0034036759700476,0.2240802675585284,23.306862691601932,77.48822387765809
30.718777190000026,0.0153558052434456,0.3932167461579226,23.329397607493732,77.38276331809756
28.792722920000017,0.1159337521416333,0.1847543242002143,23.198521373450383,77.4593505758282
28.80981301999998,-0.1332747510251904,0.6201842546063652,23.216466907795716,77.42245056585911
30.06080833999999,-0.1503371677905593,0.5092375748113454,23.341179488550193,77.44455803341481
30.99221879000004,-0.143502824858757,0.4481969089868345,23.3115763777506,77.46098112429853
33.33185348000001,0.0830638455141827,0.1002217294900221,23.254945306457255,77.45003576556257
30.939239480000023,-0.0665168539325842,0.4347037484885127,23.33940285208139,77.43647449549115
22.836823070000037,-0.0324074074074074,-0.4520884520884521,23.234391323704266,77.32501940361225
23.098301600000013,-0.4289693593314763,0.3451327433628318,23.257641143155812,77.3201324432498
23.802413720000004,-0.4515625,0.0153005464480874,23.265476846842176,77.49497204715374
32.32011956000002,0.0018739352640545,0.3781018464071504,23.25690178014641,77.4709553222881
30.464134700000045,-0.0899619878924398,0.5761400651465798,23.215468289778823,77.42400673615646
34.49056226000005,0.0819343522926584,0.1861443832955649,23.241353334221873,77.48758838936071
31.87748597000001,-0.0337810337810337,0.258048538880634,23.30153025752688,77.43359866309218
29.729260400000044,-0.0114226375908618,0.4308499475341028,23.202911508512845,77.37435617936933
27.82884128000001,-0.0913043478260869,0.4856466410180526,23.34547106745068,77.3830390210933
29.262700670000015,-0.1893715731758751,0.6165090283748925,23.318081956204463,77.40074493221103
29.84376407000002,0.0977771716896222,0.1259360108917631,23.22962411732935,77.49679976834557
28.100573870000005,-0.1609935602575897,0.502828222685323,23.345880316816785,77.4274510414134
30.778592539999977,-0.0205618302924992,0.329811320754717,23.1999219203403,77.44079592691998
30.23170934000001,-0.2579693595965363,0.6911858769348855,23.21522334437808,77.36163010348979
36.58409950999999,0.135523613963039,0.1607389026743865,23.309171249329925,77.36747426769982
30.101824580000027,-0.0430795682491164,0.208766880673013,23.23524968641868,77.48871030150484
33.61896716000001,0.0215348472983555,0.380281690140845,23.286885676916903,77.48123392237655
33.0447398,-0.0806757972608217,0.4747612551159618,23.2318083284432,77.33937196536667
23.20596923000005,-0.1440677966101695,-0.2278360343183984,23.19940998597375,77.38820571403092
28.801267970000023,0.0940964654600587,0.2716147911678638,23.27713870293662,77.44472029879586
31.665568730000015,-0.0139925373134328,0.3781299524564184,23.320767083869427,77.47345092111492
33.430976060000035,0.0805687203791469,0.3764002987303958,23.306310350688463,77.40880499086272
31.18704593000001,-0.0463383960530134,0.1548152893444373,23.28211336238277,77.37329420628565
35.01351932,0.2618563984809679,0.1957081545064377,23.176975899548356,77.37493947009206
33.28571021000005,0.0432810432810432,0.3448459086078639,23.30835961969271,77.38418589281157
29.20801234999999,-0.1719209751996637,0.5471698113207547,23.34546018792183,77.42270286778908
29.59253960000001,0.1018673535093367,0.1284789644012945,23.264466822545263,77.43364957778475
30.81619076000004,0.0198734515640317,0.2738012508686588,23.272880139798527,77.31799760452039
30.990509780000025,-0.2187349106711733,0.623934373492038,23.239779322861747,77.40255171853991
22.76846267000002,-0.3070063694267516,-0.1882911392405063,23.248069364632016,77.35184859170975
28.878173420000053,-0.0493363385925369,0.3630448926480156,23.30192109631627,77.45002160571256
33.25494803000004,0.1022607473351294,0.0877093386318478,23.260513893822942,77.40711987066209
32.15092757000002,0.1306586188531865,0.2566076469078778,23.239491180230957,77.37635863522912
28.33299923000004,-0.0164549052280774,0.2261306532663316,23.19592529596733,77.46966002847812
32.55596294000003,0.0155749475312051,0.3429776974080771,23.246689619931775,77.48039859570946
31.742474180000045,-0.0365540407034183,0.460467706013363,23.295128262334096,77.38660976901768
31.39725415999999,0.1849012775842044,0.1173380035026269,23.270551237270837,77.33890312596456
34.152178280000044,-0.0096167247386759,0.2083402835696413,23.222505588199493,77.44241196889338
29.71558832000005,0.0160274756725815,0.2125558429343992,23.27757808578675,77.37685823655102
27.881820590000014,-0.3966228893058161,0.5946872322193659,23.25811834419204,77.49233546238516
32.005661720000035,0.0819133292967736,0.2595229619081524,23.19798690547453,77.45158829267982
28.679928259999997,-0.2105463303333755,0.6414575455482984,23.25727702023949,77.44025191098663
33.266911100000016,0.1267939746174831,0.1065684653539756,23.268864321493155,77.46643103121447
30.245381420000054,-0.0479145122371596,0.487279843444227,23.2440350436022,77.45437383845258
31.369910000000004,0.0866425992779783,0.1962174940898345,23.245967337213308,77.50213107885268
31.469032580000032,0.003322971379569,0.3944211157768446,23.277993911061028,77.32646085219595
23.197424179999985,-0.3873417721518987,-0.0758853288364249,23.242650509934297,77.34175110673061
30.886260170000018,0.1419129796218101,0.2556077904633982,23.2606458396494,77.40336736141953
30.84695294000005,0.0986418870621872,0.3284171714511456,23.326036338428978,77.4499204417048
30.85891601000003,0.018095238095238,0.3870577155926274,23.23329785809351,77.35962614362545
27.314429270000005,-0.2082474226804123,0.5740934188927026,23.266582965080268,77.50431518545051
30.330831920000037,0.1109864212770732,0.1292943692088382,23.18751694995446,77.41202974101209
30.144549830000017,-0.0559502664298401,0.4624846248462484,23.31099789250401,77.45062634855424
32.93878117999998,0.0042702838482793,0.338510889751815,23.253239704607704,77.47359899233592
36.86266813999998,0.111862496477881,0.181261711430356,23.20503904702001,77.39973103062272
33.34210754000003,0.1725598136777472,0.2011679729522053,23.26383558253756,77.45004899516434
29.879653280000017,0.083986816683714,0.1000409444520267,23.259819734821175,77.39979750590184
33.20709575000001,0.1165085388994307,0.3174872665534805,23.288741893249284,77.49841772787302
31.492958720000047,-0.1464520516889594,0.6496493231120535,23.245785778080293,77.47651630180862
31.267369400000007,-0.0485977306786555,0.4439858490566037,23.31838328895534,77.41190597879391
30.20778319999999,-0.2112994350282485,0.5296803652968036,23.297997010770647,77.4613256161769
31.146029689999978,0.0765931372549019,0.1872373949579832,23.26683541942202,77.46235043078016
31.28958653000001,0.0273790536948431,0.3755639097744361,23.256250638139136,77.3968157688026
32.596979180000005,-0.0617332417312788,0.3014918190567853,23.273672527230637,77.46828564239712
30.27272558000004,-0.0179410918161757,0.2095303237574099,23.191316969055112,77.43702880993423
22.62148781000002,-0.2528089887640449,-0.2408510638297872,23.245858839857505,77.3615277857224
31.395545150000032,-0.0520173805090006,0.5871886120996441,23.22360689106261,77.45045857119958
29.811292879999996,0.0643023798413439,0.2036014405762305,23.270867646142964,77.36530948752011
33.34723457000001,0.0101087163837497,0.3550913838120104,23.291648159327607,77.39686043090538
30.65212580000002,0.0289432353601076,0.2469029098242581,23.227914058771745,77.41324867378978
30.92385839000002,0.0630759453447728,0.2934854134678658,23.192601895569453,77.43947215133066
32.94390821000002,0.0319495761790915,0.3993088281495444,23.24107555664662,77.48566090769788
31.75272824000001,0.0128322639780018,0.4355214928357214,23.346552347923083,77.40265852830531
